iso,region,year,hiv,gini,cell,gdp_ppp
BGR,Eastern Europe,1984,NA,NA,0,NA
BGR,Eastern Europe,1983,NA,NA,0,NA
BGR,Eastern Europe,1982,NA,NA,0,NA
BGR,Eastern Europe,1981,NA,NA,0,NA
BGR,Eastern Europe,1980,NA,NA,0,NA
BGR,Eastern Europe,1979,NA,NA,0,NA
BGR,Eastern Europe,1978,NA,NA,0,NA
BGR,Eastern Europe,1977,NA,NA,0,NA
BGR,Eastern Europe,1976,NA,NA,0,NA
BGR,Eastern Europe,1975,NA,NA,0,NA
BGR,Eastern Europe,1970,NA,NA,0,NA
BGR,Eastern Europe,1965,NA,NA,0,NA
BGR,Eastern Europe,1960,NA,NA,0,NA
BFA,Western Africa,1989,NA,NA,0,NA
BFA,Western Africa,1988,NA,NA,0,NA
BFA,Western Africa,1987,NA,NA,0,NA
BFA,Western Africa,1986,NA,NA,0,NA
BFA,Western Africa,1985,NA,NA,0,NA
BFA,Western Africa,1984,NA,NA,0,NA
BFA,Western Africa,1983,NA,NA,0,NA
BFA,Western Africa,1982,NA,NA,0,NA
BFA,Western Africa,1981,NA,NA,0,NA
BFA,Western Africa,1980,NA,NA,0,NA
BFA,Western Africa,1979,NA,NA,0,NA
BFA,Western Africa,1978,NA,NA,0,NA
BFA,Western Africa,1977,NA,NA,0,NA
BFA,Western Africa,1976,NA,NA,0,NA
BFA,Western Africa,1975,NA,NA,0,NA
BFA,Western Africa,1970,NA,NA,0,NA
BFA,Western Africa,1965,NA,NA,0,NA
BFA,Western Africa,1960,NA,NA,0,NA
BDI,Eastern Africa,1989,NA,NA,0,NA
BDI,Eastern Africa,1988,NA,NA,0,NA
BDI,Eastern Africa,1987,NA,NA,0,NA
BDI,Eastern Africa,1986,NA,NA,0,NA
BDI,Eastern Africa,1985,NA,NA,0,NA
BDI,Eastern Africa,1984,NA,NA,0,NA
BDI,Eastern Africa,1983,NA,NA,0,NA
BDI,Eastern Africa,1982,NA,NA,0,NA
BDI,Eastern Africa,1981,NA,NA,0,NA
BDI,Eastern Africa,1980,NA,NA,0,NA
BDI,Eastern Africa,1979,NA,NA,0,NA
BDI,Eastern Africa,1978,NA,NA,0,NA
BDI,Eastern Africa,1977,NA,NA,0,NA
BDI,Eastern Africa,1976,NA,NA,0,NA
BDI,Eastern Africa,1975,NA,NA,0,NA
BDI,Eastern Africa,1970,NA,NA,0,NA
BDI,Eastern Africa,1965,NA,NA,0,NA
BDI,Eastern Africa,1960,NA,NA,0,NA
CPV,Western Africa,1989,NA,NA,0,NA
CPV,Western Africa,1988,NA,NA,0,NA
CPV,Western Africa,1987,NA,NA,0,NA
CPV,Western Africa,1986,NA,NA,0,NA
CPV,Western Africa,1985,NA,NA,0,NA
CPV,Western Africa,1984,NA,NA,0,NA
CPV,Western Africa,1983,NA,NA,0,NA
CPV,Western Africa,1982,NA,NA,0,NA
CPV,Western Africa,1981,NA,NA,0,NA
CPV,Western Africa,1980,NA,NA,0,NA
CPV,Western Africa,1979,NA,NA,0,NA
CPV,Western Africa,1978,NA,NA,0,NA
CPV,Western Africa,1977,NA,NA,0,NA
CPV,Western Africa,1976,NA,NA,0,NA
CPV,Western Africa,1975,NA,NA,0,NA
CPV,Western Africa,1970,NA,NA,0,NA
CPV,Western Africa,1965,NA,NA,0,NA
CPV,Western Africa,1960,NA,NA,0,NA
KHM,South-Eastern Asia,1989,NA,NA,0,NA
KHM,South-Eastern Asia,1988,NA,NA,0,NA
KHM,South-Eastern Asia,1987,NA,NA,0,NA
KHM,South-Eastern Asia,1986,NA,NA,0,NA
KHM,South-Eastern Asia,1985,NA,NA,0,NA
KHM,South-Eastern Asia,1984,NA,NA,0,NA
KHM,South-Eastern Asia,1983,NA,NA,0,NA
KHM,South-Eastern Asia,1982,NA,NA,0,NA
KHM,South-Eastern Asia,1981,NA,NA,0,NA
KHM,South-Eastern Asia,1980,NA,NA,0,NA
KHM,South-Eastern Asia,1979,NA,NA,0,NA
KHM,South-Eastern Asia,1978,NA,NA,0,NA
KHM,South-Eastern Asia,1977,NA,NA,0,NA
KHM,South-Eastern Asia,1976,NA,NA,0,NA
KHM,South-Eastern Asia,1975,NA,NA,0,NA
KHM,South-Eastern Asia,1970,NA,NA,0,NA
KHM,South-Eastern Asia,1965,NA,NA,0,NA
KHM,South-Eastern Asia,1960,NA,NA,0,NA
CMR,Middle Africa,1989,NA,NA,0,NA
CMR,Middle Africa,1988,NA,NA,0,NA
CMR,Middle Africa,1987,NA,NA,0,NA
CMR,Middle Africa,1986,NA,NA,0,NA
CMR,Middle Africa,1985,NA,NA,0,NA
CMR,Middle Africa,1984,NA,NA,0,NA
CMR,Middle Africa,1983,NA,NA,0,NA
CMR,Middle Africa,1982,NA,NA,0,NA
CMR,Middle Africa,1981,NA,NA,0,NA
CMR,Middle Africa,1980,NA,NA,0,NA
CMR,Middle Africa,1979,NA,NA,0,NA
CMR,Middle Africa,1978,NA,NA,0,NA
CMR,Middle Africa,1977,NA,NA,0,NA
CMR,Middle Africa,1976,NA,NA,0,NA
CMR,Middle Africa,1975,NA,NA,0,NA
CMR,Middle Africa,1970,NA,NA,0,NA
CMR,Middle Africa,1965,NA,NA,0,NA
CMR,Middle Africa,1960,NA,NA,0,NA
CAN,Northern America,2016,NA,NA,84.7400133293572,43238.2596047198
CAN,Northern America,2015,NA,NA,82.796219574406,43149.4758370305
CAN,Northern America,2014,NA,NA,80.8572389599494,43079.1425247165
CAN,Northern America,2012,NA,NA,79.4253296602461,41794.5389176845
CAN,Northern America,2011,NA,NA,77.7101066742037,41565.2712210369
CAN,Northern America,2009,NA,NA,70.470609929952,39924.1959013064
CAN,Northern America,2008,NA,NA,66.1362039683938,41611.2508139689
CAN,Northern America,2006,NA,NA,57.4324478519739,41203.3504026759
CAN,Northern America,2005,NA,NA,52.7025846770222,40471.2605251176
CAN,Northern America,2003,NA,NA,42.023148870965,38805.6711138179
CAN,Northern America,2002,NA,NA,37.9044158037788,38500.3170770124
CAN,Northern America,2001,NA,NA,34.3242288120329,37712.1282353891
CAN,Northern America,1999,NA,NA,22.6934534852763,35903.1545325561
CAN,Northern America,1996,NA,NA,11.8079920783555,32394.5778686681
CAN,Northern America,1995,NA,NA,8.82977686417623,32226.226936923
CAN,Northern America,1993,NA,NA,4.64270813484153,30578.4456206007
CAN,Northern America,1992,NA,NA,3.61682053666897,30115.2812355584
CAN,Northern America,1990,NA,NA,2.10801554779097,31299.6545691346
CAN,Northern America,1989,NA,NA,1.26317757126997,NA
CAN,Northern America,1988,NA,NA,0.751945183588356,NA
CAN,Northern America,1986,NA,NA,0.228937030106746,NA
CAN,Northern America,1985,NA,NA,0.0463786954206333,NA
CAN,Northern America,1984,NA,NA,0,NA
CAN,Northern America,1983,NA,NA,0,NA
CAN,Northern America,1982,NA,NA,0,NA
CAN,Northern America,1980,NA,NA,0,NA
CAN,Northern America,1979,NA,NA,0,NA
CAN,Northern America,1978,NA,NA,0,NA
CAN,Northern America,1977,NA,NA,0,NA
CAN,Northern America,1976,NA,NA,0,NA
CAN,Northern America,1975,NA,NA,0,NA
CAN,Northern America,1970,NA,NA,0,NA
CAN,Northern America,1965,NA,NA,0,NA
CAN,Northern America,1960,NA,NA,0,NA
CYM,Caribbean,2016,NA,NA,157.419567185057,NA
CYM,Caribbean,2015,NA,NA,155.502559911946,NA
CYM,Caribbean,2014,NA,NA,153.888663557088,NA
CYM,Caribbean,2013,NA,NA,167.953264463518,NA
CYM,Caribbean,2012,NA,NA,171.816490794986,NA
CYM,Caribbean,2011,NA,NA,171.047561816222,49903.0285395752
CYM,Caribbean,2010,NA,NA,181.180751977228,NA
CYM,Caribbean,2009,NA,NA,200.259768971425,NA
CYM,Caribbean,2008,NA,NA,185.755583267203,NA
CYM,Caribbean,2007,NA,NA,197.146630926714,NA
CYM,Caribbean,2006,NA,NA,185.003297955268,NA
CYM,Caribbean,2005,NA,NA,166.478137468636,NA
CYM,Caribbean,2004,NA,NA,71.4602845726125,NA
CYM,Caribbean,2003,NA,NA,45.7113061614669,NA
CYM,Caribbean,2002,NA,NA,42.4694890249899,NA
CYM,Caribbean,2001,NA,NA,39.2464678178964,NA
CYM,Caribbean,2000,NA,NA,25.667474272555,NA
CYM,Caribbean,1999,NA,NA,21.1264067524116,NA
CYM,Caribbean,1998,NA,NA,13.6989931107578,NA
CYM,Caribbean,1997,NA,NA,11.5431075652443,NA
CYM,Caribbean,1995,NA,NA,8.00075776711291,NA
CYM,Caribbean,1994,NA,NA,6.03227416403261,NA
CYM,Caribbean,1993,NA,NA,4.39851986315716,NA
CYM,Caribbean,1992,NA,NA,3.60531309297913,NA
CYM,Caribbean,1991,NA,NA,2.1325296608553,NA
CYM,Caribbean,1990,NA,NA,0,NA
CYM,Caribbean,1986,NA,NA,0,NA
CYM,Caribbean,1985,NA,NA,0,NA
CYM,Caribbean,1984,NA,NA,0,NA
CYM,Caribbean,1983,NA,NA,0,NA
CYM,Caribbean,1982,NA,NA,0,NA
CYM,Caribbean,1981,NA,NA,0,NA
CYM,Caribbean,1980,NA,NA,0,NA
CYM,Caribbean,1979,NA,NA,0,NA
CYM,Caribbean,1978,NA,NA,0,NA
CYM,Caribbean,1977,NA,NA,0,NA
CYM,Caribbean,1976,NA,NA,0,NA
CYM,Caribbean,1975,NA,NA,0,NA
CYM,Caribbean,1970,NA,NA,0,NA
CYM,Caribbean,1965,NA,NA,0,NA
CYM,Caribbean,1960,NA,NA,0,NA
CAF,Middle Africa,1989,NA,NA,0,NA
CAF,Middle Africa,1988,NA,NA,0,NA
CAF,Middle Africa,1987,NA,NA,0,NA
CAF,Middle Africa,1986,NA,NA,0,NA
CAF,Middle Africa,1985,NA,NA,0,NA
CAF,Middle Africa,1984,NA,NA,0,NA
CAF,Middle Africa,1983,NA,NA,0,NA
CAF,Middle Africa,1982,NA,NA,0,NA
CAF,Middle Africa,1981,NA,NA,0,NA
CAF,Middle Africa,1980,NA,NA,0,NA
CAF,Middle Africa,1979,NA,NA,0,NA
CAF,Middle Africa,1978,NA,NA,0,NA
CAF,Middle Africa,1977,NA,NA,0,NA
CAF,Middle Africa,1976,NA,NA,0,NA
CAF,Middle Africa,1975,NA,NA,0,NA
CAF,Middle Africa,1970,NA,NA,0,NA
CAF,Middle Africa,1965,NA,NA,0,NA
CAF,Middle Africa,1960,NA,NA,0,NA
TCD,Middle Africa,1989,NA,NA,0,NA
TCD,Middle Africa,1988,NA,NA,0,NA
TCD,Middle Africa,1987,NA,NA,0,NA
TCD,Middle Africa,1986,NA,NA,0,NA
TCD,Middle Africa,1985,NA,NA,0,NA
TCD,Middle Africa,1984,NA,NA,0,NA
TCD,Middle Africa,1983,NA,NA,0,NA
TCD,Middle Africa,1982,NA,NA,0,NA
TCD,Middle Africa,1981,NA,NA,0,NA
TCD,Middle Africa,1980,NA,NA,0,NA
TCD,Middle Africa,1979,NA,NA,0,NA
TCD,Middle Africa,1978,NA,NA,0,NA
TCD,Middle Africa,1977,NA,NA,0,NA
TCD,Middle Africa,1976,NA,NA,0,NA
TCD,Middle Africa,1975,NA,NA,0,NA
TCD,Middle Africa,1970,NA,NA,0,NA
TCD,Middle Africa,1965,NA,NA,0,NA
TCD,Middle Africa,1960,NA,NA,0,NA
CHL,South America,1989,NA,NA,0.0375101807589969,NA
CHL,South America,1988,NA,NA,0,NA
CHL,South America,1986,NA,NA,0,NA
CHL,South America,1985,NA,NA,0,NA
CHL,South America,1984,NA,NA,0,NA
CHL,South America,1983,NA,NA,0,NA
CHL,South America,1982,NA,NA,0,NA
CHL,South America,1981,NA,NA,0,NA
CHL,South America,1980,NA,NA,0,NA
CHL,South America,1979,NA,NA,0,NA
CHL,South America,1978,NA,NA,0,NA
CHL,South America,1977,NA,NA,0,NA
CHL,South America,1976,NA,NA,0,NA
CHL,South America,1975,NA,NA,0,NA
CHL,South America,1970,NA,NA,0,NA
CHL,South America,1965,NA,NA,0,NA
CHL,South America,1960,NA,NA,0,NA
CHN,Eastern Asia,2016,NA,NA,97.2521300341807,14400.8850630561
CHN,Eastern Asia,2015,NA,NA,92.4808728658819,13569.8915267324
CHN,Eastern Asia,2014,NA,NA,92.5173289187736,12758.647789259
CHN,Eastern Asia,2013,NA,NA,88.8862477291362,11951.2479591608
CHN,Eastern Asia,2011,NA,NA,72.1219183898949,10384.3665989406
CHN,Eastern Asia,2010,NA,NA,63.173361051305,9525.81848339164
CHN,Eastern Asia,2009,NA,NA,55.2645243959093,8651.72590128034
CHN,Eastern Asia,2007,NA,NA,40.9414865975522,7285.27441480908
CHN,Eastern Asia,2006,NA,NA,34.6866420099891,6411.0425444815
CHN,Eastern Asia,2005,NA,NA,29.7668740739467,5719.45536599539
CHN,Eastern Asia,2004,NA,NA,25.4811335251777,5164.64109457187
CHN,Eastern Asia,2003,NA,NA,20.6647727085398,4718.32634605353
CHN,Eastern Asia,2002,NA,NA,15.8630534010178,4314.79134256322
CHN,Eastern Asia,2001,NA,NA,11.2182025299349,3980.36449828146
CHN,Eastern Asia,2000,NA,NA,6.6443320165695,3700.74364786842
CHN,Eastern Asia,1999,NA,NA,3.3946818715902,3438.07468502092
CHN,Eastern Asia,1998,NA,NA,1.8827693383495,3221.00262081845
CHN,Eastern Asia,1997,NA,NA,1.05101636952317,3015.69963078252
CHN,Eastern Asia,1996,NA,NA,0.548248139949784,2789.25280006157
CHN,Eastern Asia,1995,NA,NA,0.292675451093842,2564.07131651646
CHN,Eastern Asia,1994,NA,NA,0.127584238689697,2336.27772051927
CHN,Eastern Asia,1993,NA,NA,0.0524184314303156,2090.03840956191
CHN,Eastern Asia,1992,NA,NA,0.0146962148422474,1856.72218055136
CHN,Eastern Asia,1991,NA,NA,0.00399803723482808,1645.66636638566
CHN,Eastern Asia,1990,NA,NA,0.00156246108560127,1526.40869902494
CHN,Eastern Asia,1989,NA,NA,8.49973118223969e-4,NA
CHN,Eastern Asia,1988,NA,NA,2.84852667491727e-4,NA
CHN,Eastern Asia,1987,NA,NA,6.29869269058534e-5,NA
CHN,Eastern Asia,1986,NA,NA,0,NA
CHN,Eastern Asia,1985,NA,NA,0,NA
CHN,Eastern Asia,1984,NA,NA,0,NA
CHN,Eastern Asia,1983,NA,NA,0,NA
CHN,Eastern Asia,1982,NA,NA,0,NA
CHN,Eastern Asia,1981,NA,NA,0,NA
CHN,Eastern Asia,1980,NA,NA,0,NA
CHN,Eastern Asia,1979,NA,NA,0,NA
CHN,Eastern Asia,1978,NA,NA,0,NA
CHN,Eastern Asia,1977,NA,NA,0,NA
CHN,Eastern Asia,1976,NA,NA,0,NA
CHN,Eastern Asia,1975,NA,NA,0,NA
CHN,Eastern Asia,1970,NA,NA,0,NA
CHN,Eastern Asia,1965,NA,NA,0,NA
CHN,Eastern Asia,1960,NA,NA,0,NA
COL,South America,1989,NA,NA,0,NA
COL,South America,1988,NA,NA,0,NA
COL,South America,1987,NA,NA,0,NA
COL,South America,1986,NA,NA,0,NA
COL,South America,1985,NA,NA,0,NA
COL,South America,1984,NA,NA,0,NA
COL,South America,1983,NA,NA,0,NA
COL,South America,1982,NA,NA,0,NA
COL,South America,1981,NA,NA,0,NA
COL,South America,1980,NA,NA,0,NA
COL,South America,1979,NA,NA,0,NA
COL,South America,1978,NA,NA,0,NA
COL,South America,1977,NA,NA,0,NA
COL,South America,1976,NA,NA,0,NA
COL,South America,1975,NA,NA,0,NA
COL,South America,1970,NA,NA,0,NA
COL,South America,1965,NA,NA,0,NA
COL,South America,1960,NA,NA,0,NA
COM,Eastern Africa,1989,NA,NA,0,NA
COM,Eastern Africa,1988,NA,NA,0,NA
COM,Eastern Africa,1987,NA,NA,0,NA
COM,Eastern Africa,1986,NA,NA,0,NA
COM,Eastern Africa,1985,NA,NA,0,NA
COM,Eastern Africa,1984,NA,NA,0,NA
COM,Eastern Africa,1983,NA,NA,0,NA
COM,Eastern Africa,1982,NA,NA,0,NA
COM,Eastern Africa,1981,NA,NA,0,NA
COM,Eastern Africa,1980,NA,NA,0,NA
COM,Eastern Africa,1979,NA,NA,0,NA
COM,Eastern Africa,1978,NA,NA,0,NA
COM,Eastern Africa,1977,NA,NA,0,NA
COM,Eastern Africa,1976,NA,NA,0,NA
COM,Eastern Africa,1975,NA,NA,0,NA
COM,Eastern Africa,1970,NA,NA,0,NA
COM,Eastern Africa,1965,NA,NA,0,NA
COM,Eastern Africa,1960,NA,NA,0,NA
COD,Middle Africa,1989,NA,NA,0,NA
COD,Middle Africa,1988,NA,NA,0,NA
COD,Middle Africa,1987,NA,NA,0,NA
COD,Middle Africa,1986,NA,NA,0,NA
COD,Middle Africa,1985,NA,NA,0,NA
COD,Middle Africa,1984,NA,NA,0,NA
COD,Middle Africa,1983,NA,NA,0,NA
COD,Middle Africa,1982,NA,NA,0,NA
COD,Middle Africa,1981,NA,NA,0,NA
COD,Middle Africa,1980,NA,NA,0,NA
COD,Middle Africa,1979,NA,NA,0,NA
COD,Middle Africa,1978,NA,NA,0,NA
COD,Middle Africa,1977,NA,NA,0,NA
COD,Middle Africa,1976,NA,NA,0,NA
COD,Middle Africa,1975,NA,NA,0,NA
COD,Middle Africa,1970,NA,NA,0,NA
COD,Middle Africa,1965,NA,NA,0,NA
COD,Middle Africa,1960,NA,NA,0,NA
COG,Middle Africa,1989,NA,NA,0,NA
COG,Middle Africa,1988,NA,NA,0,NA
COG,Middle Africa,1987,NA,NA,0,NA
COG,Middle Africa,1986,NA,NA,0,NA
COG,Middle Africa,1985,NA,NA,0,NA
COG,Middle Africa,1984,NA,NA,0,NA
COG,Middle Africa,1983,NA,NA,0,NA
COG,Middle Africa,1982,NA,NA,0,NA
COG,Middle Africa,1981,NA,NA,0,NA
COG,Middle Africa,1980,NA,NA,0,NA
COG,Middle Africa,1979,NA,NA,0,NA
COG,Middle Africa,1978,NA,NA,0,NA
COG,Middle Africa,1977,NA,NA,0,NA
COG,Middle Africa,1976,NA,NA,0,NA
COG,Middle Africa,1975,NA,NA,0,NA
COG,Middle Africa,1970,NA,NA,0,NA
COG,Middle Africa,1965,NA,NA,0,NA
COG,Middle Africa,1960,NA,NA,0,NA
CRI,Central America,1988,NA,NA,0,NA
CRI,Central America,1987,NA,NA,0,NA
CRI,Central America,1985,NA,NA,0,NA
CRI,Central America,1984,NA,NA,0,NA
CRI,Central America,1983,NA,NA,0,NA
CRI,Central America,1982,NA,NA,0,NA
CRI,Central America,1980,NA,NA,0,NA
CRI,Central America,1979,NA,NA,0,NA
CRI,Central America,1978,NA,NA,0,NA
CRI,Central America,1977,NA,NA,0,NA
CRI,Central America,1976,NA,NA,0,NA
CRI,Central America,1975,NA,NA,0,NA
CRI,Central America,1970,NA,NA,0,NA
CRI,Central America,1965,NA,NA,0,NA
CRI,Central America,1960,NA,NA,0,NA
CIV,Western Africa,1989,NA,NA,0,NA
CIV,Western Africa,1984,NA,NA,0,NA
CIV,Western Africa,1983,NA,NA,0,NA
CIV,Western Africa,1982,NA,NA,0,NA
CIV,Western Africa,1981,NA,NA,0,NA
CIV,Western Africa,1980,NA,NA,0,NA
CIV,Western Africa,1979,NA,NA,0,NA
CIV,Western Africa,1978,NA,NA,0,NA
CIV,Western Africa,1977,NA,NA,0,NA
CIV,Western Africa,1976,NA,NA,0,NA
CIV,Western Africa,1975,NA,NA,0,NA
CIV,Western Africa,1970,NA,NA,0,NA
CIV,Western Africa,1965,NA,NA,0,NA
CIV,Western Africa,1960,NA,NA,0,NA
HRV,Southern Europe,1989,NA,NA,0,NA
HRV,Southern Europe,1987,NA,NA,0,NA
HRV,Southern Europe,1986,NA,NA,0,NA
HRV,Southern Europe,1985,NA,NA,0,NA
HRV,Southern Europe,1984,NA,NA,0,NA
HRV,Southern Europe,1983,NA,NA,0,NA
HRV,Southern Europe,1982,NA,NA,0,NA
HRV,Southern Europe,1981,NA,NA,0,NA
HRV,Southern Europe,1980,NA,NA,0,NA
HRV,Southern Europe,1979,NA,NA,0,NA
HRV,Southern Europe,1978,NA,NA,0,NA
HRV,Southern Europe,1977,NA,NA,0,NA
HRV,Southern Europe,1976,NA,NA,0,NA
HRV,Southern Europe,1975,NA,NA,0,NA
HRV,Southern Europe,1970,NA,NA,0,NA
HRV,Southern Europe,1965,NA,NA,0,NA
HRV,Southern Europe,1960,NA,NA,0,NA
CUB,Caribbean,1989,NA,NA,0,NA
CUB,Caribbean,1988,NA,NA,0,NA
CUB,Caribbean,1987,NA,NA,0,NA
CUB,Caribbean,1986,NA,NA,0,NA
CUB,Caribbean,1985,NA,NA,0,NA
CUB,Caribbean,1984,NA,NA,0,NA
CUB,Caribbean,1983,NA,NA,0,NA
CUB,Caribbean,1982,NA,NA,0,NA
CUB,Caribbean,1981,NA,NA,0,NA
CUB,Caribbean,1980,NA,NA,0,NA
CUB,Caribbean,1979,NA,NA,0,NA
CUB,Caribbean,1978,NA,NA,0,NA
CUB,Caribbean,1977,NA,NA,0,NA
CUB,Caribbean,1976,NA,NA,0,NA
CUB,Caribbean,1975,NA,NA,0,NA
CUB,Caribbean,1970,NA,NA,0,NA
CUB,Caribbean,1965,NA,NA,0,NA
CUB,Caribbean,1960,NA,NA,0,NA
CUW,Caribbean,2016,NA,NA,117.112900088473,NA
CUW,Caribbean,2015,NA,NA,120.555028162775,NA
CUW,Caribbean,2014,NA,NA,123.037850132897,NA
CUW,Caribbean,2013,NA,NA,131.380612673101,NA
CUW,Caribbean,2012,NA,NA,133.805275026963,NA
CUW,Caribbean,2011,NA,NA,136.987774996182,NA
CUW,Caribbean,2010,NA,NA,138.22015066934,NA
CUW,Caribbean,2009,NA,NA,139.715701055352,NA
CYP,Western Asia,2016,NA,NA,133.417274652859,31442.440292726398
CYP,Western Asia,2003,NA,NA,55.2779063499983,31910.1375301673
CYP,Western Asia,2002,NA,NA,42.6515776980172,31519.9264509595
CYP,Western Asia,2001,NA,NA,32.694873845661,30835.107798966
CYP,Western Asia,2000,NA,NA,23.1450237308476,30085.9673046619
CYP,Western Asia,1999,NA,NA,16.3857887326835,28761.2798418201
CYP,Western Asia,1998,NA,NA,12.8220122461566,27745.2291488106
CYP,Western Asia,1997,NA,NA,10.3249795393232,26690.13667667
CYP,Western Asia,1996,NA,NA,8.10550520700925,26393.9966336663
CYP,Western Asia,1995,NA,NA,5.19681688681991,26465.2646272285
CYP,Western Asia,1994,NA,NA,2.73995838340305,24845.4974994801
CYP,Western Asia,1993,NA,NA,1.86709069458998,23951.5765011986
CYP,Western Asia,1992,NA,NA,1.21637149351785,24366.4463863902
CYP,Western Asia,1991,NA,NA,0.655184654556413,22873.3141973317
CYP,Western Asia,1990,NA,NA,0.411682065610851,23300.8243854487
CYP,Western Asia,1989,NA,NA,0.179482775378904,NA
CYP,Western Asia,1988,NA,NA,0.0228113030006368,NA
CYP,Western Asia,1987,NA,NA,0,NA
CYP,Western Asia,1986,NA,NA,0,NA
CYP,Western Asia,1985,NA,NA,0,NA
CYP,Western Asia,1984,NA,NA,0,NA
CYP,Western Asia,1983,NA,NA,0,NA
CYP,Western Asia,1982,NA,NA,0,NA
CYP,Western Asia,1981,NA,NA,0,NA
CYP,Western Asia,1980,NA,NA,0,NA
CYP,Western Asia,1979,NA,NA,0,NA
CYP,Western Asia,1978,NA,NA,0,NA
CYP,Western Asia,1977,NA,NA,0,NA
CYP,Western Asia,1976,NA,NA,0,NA
CYP,Western Asia,1975,NA,NA,0,NA
CYP,Western Asia,1970,NA,NA,0,NA
CYP,Western Asia,1965,NA,NA,0,NA
CYP,Western Asia,1960,NA,NA,0,NA
CZE,Eastern Europe,1989,NA,NA,0,NA
CZE,Eastern Europe,1988,NA,NA,0,NA
CZE,Eastern Europe,1987,NA,NA,0,NA
CZE,Eastern Europe,1986,NA,NA,0,NA
CZE,Eastern Europe,1985,NA,NA,0,NA
CZE,Eastern Europe,1984,NA,NA,0,NA
CZE,Eastern Europe,1983,NA,NA,0,NA
CZE,Eastern Europe,1982,NA,NA,0,NA
CZE,Eastern Europe,1981,NA,NA,0,NA
CZE,Eastern Europe,1980,NA,NA,0,NA
CZE,Eastern Europe,1979,NA,NA,0,NA
CZE,Eastern Europe,1978,NA,NA,0,NA
CZE,Eastern Europe,1977,NA,NA,0,NA
CZE,Eastern Europe,1976,NA,NA,0,NA
CZE,Eastern Europe,1975,NA,NA,0,NA
CZE,Eastern Europe,1970,NA,NA,0,NA
CZE,Eastern Europe,1965,NA,NA,0,NA
CZE,Eastern Europe,1960,NA,NA,0,NA
DNK,Northern Europe,2016,NA,NA,122.289810517396,45991.2247756847
DNK,Northern Europe,2002,NA,NA,83.3411101583699,42595.5872217462
DNK,Northern Europe,2001,NA,NA,73.9103989464848,42533.5392582329
DNK,Northern Europe,2000,NA,NA,62.9737845133504,42337.7143693512
DNK,Northern Europe,1999,NA,NA,49.3930219509509,40945.2792350717
DNK,Northern Europe,1998,NA,NA,36.4332626025422,39904.5956145279
DNK,Northern Europe,1997,NA,NA,27.3606493421106,39180.6865580516
DNK,Northern Europe,1996,NA,NA,25.0547493177744,38101.4055156612
DNK,Northern Europe,1995,NA,NA,15.7139406318416,37237.7232792657
DNK,Northern Europe,1994,NA,NA,9.66163366232139,36332.217340493
DNK,Northern Europe,1993,NA,NA,6.88897656635602,34609.5830852322
DNK,Northern Europe,1992,NA,NA,4.08115398373826,34721.3817813856
DNK,Northern Europe,1991,NA,NA,3.41311619916398,34167.7192804575
DNK,Northern Europe,1990,NA,NA,2.88303218270745,33785.6501434745
DNK,Northern Europe,1989,NA,NA,2.41292961645389,NA
DNK,Northern Europe,1988,NA,NA,1.98106722947126,NA
DNK,Northern Europe,1987,NA,NA,1.51314849674935,NA
DNK,Northern Europe,1986,NA,NA,1.12625343204833,NA
DNK,Northern Europe,1985,NA,NA,0.901404176532089,NA
DNK,Northern Europe,1984,NA,NA,0.598116753172071,NA
DNK,Northern Europe,1983,NA,NA,0.314477263586834,NA
DNK,Northern Europe,1982,NA,NA,0.140533077094689,NA
DNK,Northern Europe,1981,NA,NA,0,NA
DNK,Northern Europe,1980,NA,NA,0,NA
DNK,Northern Europe,1979,NA,NA,0,NA
DNK,Northern Europe,1978,NA,NA,0,NA
DNK,Northern Europe,1977,NA,NA,0,NA
DNK,Northern Europe,1976,NA,NA,0,NA
DNK,Northern Europe,1975,NA,NA,0,NA
DNK,Northern Europe,1970,NA,NA,0,NA
DNK,Northern Europe,1965,NA,NA,0,NA
DNK,Northern Europe,1960,NA,NA,0,NA
DJI,Eastern Africa,1989,NA,NA,0,NA
DJI,Eastern Africa,1988,NA,NA,0,NA
DJI,Eastern Africa,1987,NA,NA,0,NA
DJI,Eastern Africa,1986,NA,NA,0,NA
DJI,Eastern Africa,1985,NA,NA,0,NA
DJI,Eastern Africa,1984,NA,NA,0,NA
DJI,Eastern Africa,1983,NA,NA,0,NA
DJI,Eastern Africa,1982,NA,NA,0,NA
DJI,Eastern Africa,1981,NA,NA,0,NA
DJI,Eastern Africa,1980,NA,NA,0,NA
DJI,Eastern Africa,1979,NA,NA,0,NA
DJI,Eastern Africa,1978,NA,NA,0,NA
DJI,Eastern Africa,1977,NA,NA,0,NA
DJI,Eastern Africa,1976,NA,NA,0,NA
DJI,Eastern Africa,1975,NA,NA,0,NA
DJI,Eastern Africa,1970,NA,NA,0,NA
DJI,Eastern Africa,1965,NA,NA,0,NA
DJI,Eastern Africa,1960,NA,NA,0,NA
DMA,Caribbean,2016,NA,NA,106.664128469059,10151.3425573111
DMA,Caribbean,2015,NA,NA,105.593067439381,9941.89492456624
DMA,Caribbean,2014,NA,NA,101.522438099426,10255.2170538776
DMA,Caribbean,2013,NA,NA,129.247237569061,9871.67266472041
DMA,Caribbean,2012,NA,NA,151.712842152018,9981.10113521016
DMA,Caribbean,2011,NA,NA,151.878189575839,10135.2740298011
